tanggal,deskripsi_transaksi,kategori,nominal
2024-11-16,rexus heroic kx5,Belanja,329000.0
2021-03-21,vaksin vitamin c ipi botol kecil gegara puskesmas terdekat aja,Kesehatan,6730.0
2023-10-29,terima cashback ovo paylater karena buat jajan bulan ini,Pendapatan,290943.0
2022-05-29,patungan ember cucian baru dan laundry kiloan express,Tagihan,27808.0
2022-11-14,tadi pesen nasi ayam mas agus deket kosan,Konsumsi,119000.0
2023-05-06,denda uang kas kelas bendahara akhir bulan kering,Lain-lain,13670.0
2023-05-02,checkout mesin penomor otomatis,Belanja,7100.0
2021-10-10,materai 10000 kantor pos apes banget kena tilang,Lain-lain,29787.0
2024-06-05,gelang etnik anyam,Belanja,10000.0
2024-01-23,plafon pvc merk sito,Belanja,15000.0
2024-04-20,ongkos urus pengamen jalanan ngamen dan bungkus kado temen ultah,Lain-lain,230000.0
2024-07-07,ongkir anteraja same day buat jaga-jaga amal,Lain-lain,41142.0
2020-11-21,jajan nasi pecel ayam,Konsumsi,97000.0
2021-11-22,saham tlkm telkom fundamental kuat,Investasi,414657.0
2021-01-21,nitip top gun roll mbak yanti deket kantor,Konsumsi,43000.0
2024-05-27,checkout kaos kaki pendek,Transportasi,9450.0
2023-07-05,order meprothion 250 strip,Belanja,56781.0
2023-05-08,order pop mart the monsters,Belanja,179000.0
2022-07-24,pesen buy 1 medium,Konsumsi,54000.0
2024-09-20,order kaos kaki #tetanggatuku,Transportasi,88000.0
2022-06-08,konsul promag cair sakit maag,Kesehatan,76860.0
2021-03-08,"sakit perut gak karuan, biaya jamu pegal linu sidomuncul",Kesehatan,105680.0
2024-07-13,checkout celana dalam wanita,Belanja,10600.0
2023-09-17,"badan agak meriang demam, konsul urut tradisional keseleo",Kesehatan,13426.0
2019-09-16,creamy chicken baked bang jago di shopeefood,Konsumsi,84000.0
2023-09-04,shopeefood ayam bakar taliwang,Konsumsi,155000.0
2022-07-15,bayar sapu lantai mangkok,Tagihan,52047.0
2024-02-27,"bulan ini lunas, ngelunasin iuran rt/rw komplek",Tagihan,499000.0
2023-04-22,beli scarlett whitening body lotion,Belanja,55850.0
2023-11-23,serok bawah deposito bca setahun pas lagi turun harga diskon,Investasi,784888.0
2023-07-09,nge-grab bogo chicken,Konsumsi,34000.0
2021-10-26,beli boss 1 (kebab kang asep,Konsumsi,120000.0
2023-06-01,beli jayuwan dkv dompet,Transportasi,359950.0
2024-02-06,cod indomie goreng 1 dus di tokopedia official store,Belanja,145000.0
2023-05-07,checkout sania tepung beras 500,Konsumsi,8500.0
2020-02-16,bubur ayam pak joko deket kantor,Konsumsi,141000.0
2024-09-30,order jam dinding metal vertikal,Belanja,800000.0
2023-05-20,checkout adjustable shoes organizer /,Konsumsi,4300.0
2024-03-17,grabfood martabak telor spesial,Konsumsi,83000.0
2022-07-28,"biar bersih wangi, benerin gembok pagar karatan",Tagihan,47418.0
2024-08-30,order cosmos cgc5268cebb - kompor,Belanja,338200.0
2024-01-16,denda kondangan temen sma karena buat jaga-jaga amal,Lain-lain,297000.0
2023-02-25,biaya enervon c multivitamin lagi biar fit terus,Kesehatan,96000.0
2023-01-08,"semoga berkah, denda uang kas kelas bendahara",Lain-lain,286000.0
2022-06-09,bioskop xxi premiere buat push rank epic,Hiburan,59799.0
2023-12-15,checkout roystone_moissanite kalung wanita,Investasi,356190.0
2022-11-27,sewa flazz bca card dan lrt jabodebek cibubur,Transportasi,92095.0
2024-01-09,beli janji jiwa toast dan nasi uduk ayam goreng,Konsumsi,155000.0
2021-01-16,"buat nabung saham, honor freelance web design",Pendapatan,296204.0
2024-05-07,order beras sphp bulog,Konsumsi,67500.0
2023-02-13,"pegel-pegel abis olahraga, beli dokter gigi cabut gigi",Kesehatan,17030.0
2023-06-29,usus ayam tepung,Belanja,15000.0
2024-02-24,order sorban surban haji,Transportasi,17500.0
2019-11-25,pop 4 yang lagi viral lewat ojol,Konsumsi,75000.0
2022-04-05,bayar masker medis sensi 1 box dan vitamin c ipi botol kecil,Kesehatan,30605.0
2024-04-23,order whitelab hydrating sleeping mask,Belanja,73143.0
2023-02-13,papi value max bu ani di warung langganan,Konsumsi,140000.0
2024-01-03,periksa halodoc spesialis dalam lagi masuk angin parah,Kesehatan,220000.0
2023-11-06,pesan lrt jabodebek cibubur dan maxim bike,Transportasi,239000.0
2024-03-02,checkout speaker murottal lampu,Belanja,80999.0
2021-09-19,dapat uang bulanan ortu buat buat nabung saham,Pendapatan,388703.0
2021-10-01,tadi pesen biscoff cookies,Konsumsi,50000.0
2022-03-01,bayar ganti rugi pecahin gelas darurat gak ada pilihan,Lain-lain,204502.0
2023-06-25,beli katakita dara flatshoes wanita,Transportasi,39999.0
2021-09-25,biaya gas 3kg melon ijo,Tagihan,11870.0
2023-02-16,advance bl5 /,Belanja,199500.0
2023-03-03,lagi pengen nori 1 langganan pake grab,Konsumsi,119000.0
2023-06-23,"lupa bawa tunai cash, denda denda tilang polisi lalu lintas",Lain-lain,396000.0
2023-11-17,"me time berharga, langganan rental ps5 sejam",Hiburan,50000.0
2023-05-10,sewa tambal ban tubeless buat pas hujan deres,Transportasi,2043.0
2023-07-23,auto debet pulsa telkomsel kaget dan paket data by.u 50gb,Tagihan,578000.0
2023-06-11,shopeefood geprek marenteh deket kampus,Konsumsi,105000.0
2024-12-04,beli nf / sweater,Belanja,27900.0
2022-08-23,beli pahebat beef pake grab,Konsumsi,62000.0
2023-01-11,beli sprei extra king sprei,Transportasi,86130.0
2024-09-09,beli sorban kashmiri/alsafeda hijau,Transportasi,65000.0
2024-06-17,order lampu tidur led 5w,Belanja,9700.0
2019-09-30,paket ikan a4 pak joko di pujasera,Konsumsi,114000.0
2024-07-25,"musim hujan rawan sakit, biaya dokter gigi cabut gigi",Kesehatan,44937.0
2024-10-14,beli kalung choker wicken tutu,Belanja,276000.0
2023-11-22,nasi bebek geulis bu ani di pinggir jalan,Konsumsi,82000.0
2023-05-12,keperluan sampah rt bulanan biar gak bau,Tagihan,54946.0
2024-09-23,pelunasan iuran rt/rw komplek dan token listrik pln 100k,Tagihan,48405.0
2024-02-15,checkout topi band official,Transportasi,700000.0
2024-05-13,alokasi reksadana pasar uang bibit karena lagi turun harga diskon,Investasi,293238.0
2022-12-31,beli big deal! cak udin deket kampus,Konsumsi,115000.0
2023-07-02,order fantech s1 power,Transportasi,115000.0
2021-08-25,pesen nila goreng cabang tangerang,Konsumsi,118000.0
2021-03-10,deposit reksadana sucorinvest equity,Investasi,764150.0
2023-08-06,checkout hmns perfume - ambar,Belanja,510000.0
2023-03-23,beli vee sepasang anting,Belanja,17040.0
2021-06-26,beli bensin angkot 06 dan ojol nyasar,Transportasi,29699.0
2021-10-12,denda print skripsi berwarna jilid pas apes banget kena tilang,Lain-lain,5367.0
2022-05-01,nabung kripto indodax koin solana diversifikasi biar aman,Investasi,66151.0
2022-05-23,jajan jus alpukat di warung depan,Konsumsi,73000.0
2021-09-29,tahu tek + bu rina via gofood,Konsumsi,128000.0
2024-08-31,flazz bca card lagi macet parah,Transportasi,30694.0
2022-02-20,bonus cashback ovo paylater dan freelance web design,Pendapatan,211250.0
2023-07-29,checkout mini headband/hairband ballerbro,Transportasi,29000.0
2023-04-29,beli rigi sarung tangan,Transportasi,119700.0
2023-12-22,denda sumbangan rt 17an,Lain-lain,47982.0
2021-05-26,pelunasan paket data by.u 50gb pake gopay coins,Tagihan,451790.0
2023-01-19,masker medis sensi 1 box buat jaga-jaga di tas,Kesehatan,355000.0
2023-12-09,"otomatis potong saldo, tagihan token listrik pln 100k",Tagihan,466000.0
2024-11-20,checkout case opp0 a3x,Belanja,18900.0
2024-01-31,spar.co diy charm,Investasi,49999.0
2024-12-21,order skipping jump rope,Belanja,25000.0
2023-08-06,checkout sandal selop wanita octans,Belanja,150000.0
2024-03-21,servis motor rutin biar gak telat kelas,Transportasi,12000.0
2024-07-17,kasih print skripsi berwarna jilid relain aja,Lain-lain,107220.0
2021-02-23,paket kenyang 1 pak kumis pake grab,Konsumsi,32000.0
2023-02-11,nyumbang parkir liar indomaret,Lain-lain,256000.0
2020-02-11,lagi pengen es kopi kenangan lewat ojol,Konsumsi,109000.0
2024-05-23,checkout granada abaya exclusive,Belanja,475000.0
2023-04-28,"dekat kosan, makan siang dimsum udang mentai",Konsumsi,74000.0
2024-02-06,en living ps luft,Belanja,129000.0
2021-07-16,naik maxim bike buru-buru banget telat,Transportasi,98586.0
2024-06-13,beli dokter gigi cabut gigi pegel-pegel abis olahraga,Kesehatan,29545.0
2023-09-06,pengeluaran ongkir anteraja same day,Lain-lain,192000.0
2021-01-13,transjakarta busway biar cepat sampai,Transportasi,17852.0
2024-04-27,beli [instan] priacani taesung back,Belanja,150895.0
2024-06-15,beli wik wig rambut,Transportasi,72100.0
2023-12-22,kompor quantum 2 tungku,Belanja,698000.0
2021-01-07,isi transjakarta busway,Transportasi,23594.0
2019-12-30,chicken steak pak kumis,Konsumsi,90000.0
2024-02-04,beli jam tangan wanita analog-digital,Belanja,800000.0
2023-04-19,order barang impor sapu,Belanja,49999.0
2024-07-20,"badan agak meriang demam, periksa vitamin c ipi botol kecil",Kesehatan,52830.0
2021-09-10,nyobain yamie manis tapi mbak yanti via gofood,Konsumsi,20000.0
2023-09-14,lagi pengen nasi babi warung langganan,Konsumsi,89000.0
2023-12-13,beli batagor riri dan mie ayam pangsit yamin,Konsumsi,73000.0
2023-08-13,"akhir bulan kering, sedekah denda tilang polisi lalu lintas",Lain-lain,300000.0
2023-06-23,paket taichan ayam warung depan rumah di shopeefood,Konsumsi,47000.0
2021-03-04,iuran obat nyamuk hit elektrik dan cairan karbol wipol,Tagihan,47523.0
2024-10-08,beli damai fashion jakarta long,Belanja,31900.0
2023-03-01,"ke stasiun sudirman, beli bensin servis motor rutin",Transportasi,6000.0
2019-11-27,large (450ml full) pak joko deket kantor,Konsumsi,26000.0
2021-09-12,bioskop xxi premiere me time berharga,Hiburan,38319.0
2023-08-30,sapu lantai mangkok biar bersih wangi,Tagihan,142765.0
2024-07-04,arf leon putih hitam,Transportasi,198000.0
2023-04-21,sedekah pengamen jalanan ngamen administrasi ribet,Lain-lain,12510.0
2023-11-08,jajan jus wortel mix deket kampus,Konsumsi,118000.0
2024-11-28,set gantungan kunci mobil,Transportasi,8888.0
2023-03-26,beli tdr racing slider piece,Belanja,39999.0
2023-11-20,bayar print skripsi berwarna jilid wajib banget dibayar,Lain-lain,298000.0
2023-05-21,nasi ayam mas agus di warung langganan,Konsumsi,17000.0
2023-05-11,beli kacamata hitam kotak,Belanja,144530.0
2022-10-27,jajan paket komplit b(nasi,Konsumsi,123000.0
2023-01-03,key chain - gantungan,Transportasi,15800.0
2024-09-27,order cincin batu akik merah,Transportasi,50000.0
2024-03-14,"lagi turun harga diskon, alokasi sbn ritel obligasi negara",Investasi,212000.0
2020-11-06,nge-grab avonis nyoo deket kosan,Konsumsi,37000.0
2024-06-21,beli beras kualitas putri biru,Konsumsi,91999.0
2024-10-12,order tepung beras rose,Konsumsi,21333.0
2022-01-07,order chicken steak lewat ojol,Konsumsi,61000.0
2023-11-21,termurah || grosir,Belanja,139500.0
2023-12-02,checkout hydro flask tumbler boot,Belanja,129000.0
2024-02-02,order molto pewangi pakaian,Belanja,18888.0
2022-01-29,iuran cairan karbol wipol dan laundry kiloan express,Tagihan,34186.0
2021-07-20,benerin gas 3kg melon ijo,Tagihan,9084.0
2021-04-30,bayar maxim bike,Transportasi,23885.0
2023-01-12,denda uang kas kelas bendahara dan pengamen jalanan ngamen,Lain-lain,53000.0
2023-11-26,javaland bubuk minuman,Konsumsi,35500.0
2024-03-04,zakka store cod penjepit,Belanja,15045.0
2024-10-04,order rok plisket panjang,Belanja,36990.0
2022-05-15,bayar kondangan temen sma,Lain-lain,45287.0
2024-04-15,wardah exclusive matte,Belanja,59000.0
2024-06-25,popmart pop mart,Belanja,350000.0
2023-07-24,"titip ibu kos di depan, patungan lampu philips 10 watt",Tagihan,20900.0
2024-05-10,"buat masa depan, beli emas antam 1 gram",Investasi,403979.0
2023-11-26,kondangan temen sma lupa bawa tunai cash,Lain-lain,218073.0
2023-07-22,"kehujanan basah kuyup, bayar mrt jakarta hi",Transportasi,6034.0
2024-10-01,checkout sandal pria wanita,Belanja,227756.0
2023-02-16,beli handuk mandi 625gsm,Belanja,118888.0
2023-03-27,biaya nongkrong warkop sampe pagi dan bioskop xxi premiere,Hiburan,312000.0
2024-06-17,order [toms] snobby 1pcs,Kesehatan,4900.0
2023-06-26,set tang press kancing,Belanja,37110.0
2024-05-04,beli kipas showcase polytron,Belanja,106250.0
2021-12-20,topup krl commuter line mumpung eceran pinggir jalan,Transportasi,22747.0
2022-03-29,beli promag cair sakit maag dan dokter gigi cabut gigi,Kesehatan,12866.0
2023-06-26,"dari client luar, bonus cashback ovo paylater",Pendapatan,540393.0
2023-04-16,order [yzl] 1577 sepatu wedges,Belanja,211000.0
2021-08-15,biaya obat tetes mata insto gegara puskesmas terdekat aja,Kesehatan,149565.0
2022-04-13,nyumbang ongkir anteraja same day darurat gak ada pilihan,Lain-lain,31246.0
2024-08-25,pelunasan kredivo limit baru dan kartu kredit bca everyday,Tagihan,65534.0
2023-07-11,checkout jam tangan casio iluminator dan helm bogo retro,Belanja,719000.0
2023-02-17,beli sepatu nike original airforce,Belanja,740000.0
2021-06-06,lotek dobel warung sebelah di warung depan,Konsumsi,53000.0
2022-06-26,setor akulaku cicilan hp,Tagihan,85979.0
2021-03-26,keperluan kapur barus kamar mandi dan token kosan patungan,Tagihan,20105.0
2023-02-15,beli dompet gantungan kunci,Transportasi,35000.0
2020-05-27,paket lele yang lagi viral di warung depan,Konsumsi,130000.0
2024-01-10,maxim bike full tank biar awet,Transportasi,3625.0
2022-01-25,obat tetes mata insto buat jaga kondisi badan,Kesehatan,9865.0
2023-10-15,biaya rental ps5 sejam kalah taruhan bola,Hiburan,438000.0
2023-04-06,booking konser musik indie sekali-kali boros,Hiburan,498000.0
2023-11-19,nila bakar warung sebelah pake grab,Konsumsi,93000.0
2023-12-09,"satu bulan full, booking netflix premium 4k",Hiburan,31113.0
2023-12-04,bayar tiket dufan ancol dan spotify family plan,Hiburan,92000.0
2023-02-02,my box pizza langganan di kantin,Konsumsi,45000.0
2023-01-28,"bungkus karet dua, nongkrong pesen chatime hazelnut milk tea",Konsumsi,249000.0
2023-05-03,grabfood roma 3 warung depan rumah,Konsumsi,65000.0
2021-07-16,bpjs kesehatan kelas 3 pake gopay coins,Tagihan,54435.0
2023-01-30,beli kipas angin meja maspion,Transportasi,221450.0
2021-06-03,bonus jual akun ml mythic,Pendapatan,437254.0
2024-04-10,diamond ml promo kebutuhan batin,Hiburan,25000.0
2024-11-29,ongkos angkot 06,Transportasi,61628.0
2024-03-17,order plain square polycotton,Belanja,160000.0
2023-01-06,bayar akulaku cicilan hp,Tagihan,732000.0
2023-12-20,sampah rt bulanan wajib bulanan kosan,Tagihan,7401.0
2022-01-09,pesen 3 lotis lewat ojol,Konsumsi,108000.0
2023-09-09,pelunasan kredivo limit baru dan air pdam bulanan,Tagihan,522000.0
2023-08-17,ngelunasin kredit motor beat dan pulsa telkomsel kaget,Tagihan,72859.0
2023-01-14,beli gantungan kunci motor,Transportasi,118000.0
2024-06-28,token kosan patungan bulan ini aman,Tagihan,32949.0
2023-01-03,"sakit perut gak karuan, biaya urut tradisional keseleo",Kesehatan,90000.0
2021-08-01,"buat jaga-jaga di tas, konsul enervon c multivitamin",Kesehatan,20919.0
2022-09-01,vaksin jamu pegal linu sidomuncul,Kesehatan,22493.0
2023-08-29,bpjs kesehatan kelas 3 berat tapi wajib,Tagihan,406000.0
2021-05-14,"ke stasiun sudirman, sewa travel baraya jakarta bandung",Transportasi,18262.0
2022-01-04,nasi ayam goreng bu ani di abang-abang,Konsumsi,25000.0
2024-02-23,"buat jaga-jaga amal, denda ongkir anteraja same day",Lain-lain,214000.0
2023-01-14,bayar gojek goride dan maxim bike,Transportasi,18100.0
2024-05-06,checkout gelas kaca takar,Belanja,45000.0
2023-10-09,bungkus chicken steak di abang-abang,Konsumsi,127000.0
2024-05-07,cicil token listrik pln 100k,Tagihan,131184.0
2023-03-21,langganan spotify family plan buat malam minggu,Hiburan,48973.0
2023-06-11,ganti cairan karbol wipol titip ibu kos di depan,Tagihan,32964.0
2023-09-30,check-up dokter gigi cabut gigi dan cek darah lab prodia,Kesehatan,377000.0
2024-10-27,maybelline superstay matte,Belanja,92036.0
2023-09-19,"alhamdulillah sehat, check-up vitamin c ipi botol kecil",Kesehatan,127000.0
2023-12-15,"tahan jangka panjang aja, nabung saham tlkm telkom",Investasi,79952.0
2021-06-18,spotify family plan healing bentar penat,Hiburan,165959.0
2024-04-22,order g30 gelang tangan,Belanja,48400.0
2022-03-10,pelunasan tagihan kosan induk awal bulan banget,Tagihan,87314.0
2024-07-18,custom sarung bantal,Transportasi,13250.0
2024-02-11,bayar mabar warnet vip,Hiburan,50521.0
2023-05-01,lagi pengen kyurious pak joko di warung langganan,Konsumsi,94000.0
2023-04-09,koin tokocrypto tko cicil tiap bulan disiplin,Investasi,101363.0
2024-05-02,beli bioaqua cleanser low ph,Belanja,29999.0
2022-11-16,nasi +,Konsumsi,17000.0
2024-01-27,beli saham goto bluechip,Investasi,494000.0
2022-12-09,pulsa telkomsel kaget biar gak mati lampu,Tagihan,710496.0
2022-12-25,dapet rezeki kerja part-time kafe,Pendapatan,143945.0
2021-04-30,auto debet iuran rt/rw komplek dan bpjs kesehatan kelas 3,Tagihan,216321.0
2024-02-07,beli bensin grabcar economy dan bensin pertalite spbu,Transportasi,130000.0
2023-03-25,vaksin promag cair sakit maag sakit perut gak karuan,Kesehatan,92000.0
2022-08-24,small 200ml toko langganan di kantin,Konsumsi,15000.0
2024-08-17,order ap pro masker buff,Kesehatan,19250.0
2024-02-04,"darurat gak ada pilihan, denda bungkus kado temen ultah",Lain-lain,116000.0
2023-09-29,dokter gigi cabut gigi sakit perut gak karuan,Kesehatan,145000.0
2023-10-13,koyo salonpas hangat badan agak meriang demam,Kesehatan,5200.0
2024-05-10,gestar kunci ring,Belanja,225000.0
2022-02-09,jajan nasi cabang tangerang di warung langganan,Konsumsi,59000.0
2023-10-27,beli lore pink & glow,Kesehatan,122180.0
2019-11-15,nitip ricebowl cumi pak joko di mall,Konsumsi,96000.0
2023-02-03,beli oli power steering,Transportasi,32000.0
2021-09-23,nge-grab panas 2 krispy mas agus di pasar,Konsumsi,108000.0
2022-08-08,ongkos pertamax turbo shell pas pas hujan deres,Transportasi,23101.0
2024-07-09,order miniso gantungan kunci kelinci,Belanja,79900.0
2023-09-08,shopeefood gorengan mendoan hangat karena pedes banget gila,Konsumsi,35000.0
2022-06-08,pesen seblak komplit cak udin,Konsumsi,132000.0
2022-11-07,kripto indodax koin solana tahan jangka panjang aja,Investasi,513633.0
2021-10-29,nyumbang fotocopy ktp dan kk buat relain aja,Lain-lain,23942.0
2022-10-15,cicil paylater shopee kemarin lagi udah jatuh tempo h-1,Tagihan,251886.0
2024-02-06,checkout tomoinc kaos godzilla -,Belanja,147000.0
2024-11-11,beli zull agam kemeja,Belanja,690000.0
2024-04-27,biaya panadol flu dan batuk,Kesehatan,452000.0
2023-06-09,topup kredit motor beat dan biznet home fiber,Tagihan,593000.0
2021-06-04,ice lemon toko sebelah kampus di pujasera,Konsumsi,96000.0
2021-03-29,topup ganti oli motul dan tol dalam kota,Transportasi,27758.0
2023-05-16,beli nodia toys alphard /,Transportasi,56600.0
2021-06-08,pemasukan dari hadiah lomba 17an dan jualan seblak online,Pendapatan,189321.0
2023-10-02,sandal jepit rabitte eco,Belanja,7000.0
2022-09-08,nyobain nasi + toko sebelah kampus,Konsumsi,31000.0
2023-04-22,tebus obat panadol flu dan batuk dan jamu pegal linu sidomuncul,Kesehatan,7971.0
2024-08-04,beli bluetooth audio music,Belanja,175000.0
2024-04-01,sikat richeese fire chicken level 5 pas kelaparan malam,Konsumsi,115000.0
2023-03-20,bakso beranak pas kelaparan malam,Konsumsi,222000.0
2024-12-06,ganti oli motul kehujanan basah kuyup,Transportasi,4937.0
2024-05-14,beli laundry kiloan express dan gembok pagar karatan,Tagihan,672000.0
2023-10-29,beli pisau blender philips,Belanja,95000.0
2023-07-20,pengeluaran denda tilang polisi lalu lintas dan materai 10000 kantor pos,Lain-lain,72000.0
2024-02-02,beli bensin gojek goride dan angkot 06,Transportasi,23634.0
2024-03-24,tebus obat jamu pegal linu sidomuncul,Kesehatan,60000.0
2024-07-29,alltrek gergaji lipat,Belanja,85000.0
2023-01-02,bungkus seblak prasmanan buat lagi ngidam tiba-tiba,Konsumsi,229000.0
2022-12-10,biaya gas 3kg melon ijo lagi lagi rusak mendadak,Tagihan,10106.0
2024-07-08,beli lemari plastik /,Konsumsi,310000.0
2022-08-14,pesen cimol mahe asin di pinggir jalan,Konsumsi,145000.0
2023-03-15,naik angkot 06,Transportasi,40000.0
2021-02-19,order ayam hijau + deket rumah,Konsumsi,76000.0
2023-11-12,tropical dragon (60 khas bandung pake grab,Konsumsi,20000.0
2021-10-13,keperluan galon le minerale asli bulan ini aman,Tagihan,23239.0
2023-03-26,bayar admin transfer bank beda dan pengamen jalanan ngamen,Lain-lain,185000.0
2021-08-14,ganti service ac kosan gak dingin buat stok sebulan,Tagihan,190476.0
2023-05-20,order infinix smart watch,Belanja,279000.0
2024-04-16,"sama temen kampus, beli tiket mabar warnet vip",Hiburan,264000.0
2024-12-03,isi bensin pertalite spbu gegara ke mall liat-liat,Transportasi,136000.0
2023-12-05,jual sayur brokoli 500gr,Transportasi,12000.0
2024-03-19,base33 sport crew,Transportasi,306000.0
2024-04-04,checkout nicoking mewah bantal atau,Transportasi,64999.0
2021-08-09,5 plus mas agus di pujasera,Konsumsi,106000.0
2024-12-14,"biar cepat sampai, nambal gojek goride",Transportasi,7497.0
2023-11-29,tebus obat obat tetes mata insto dan obat bodrex extra,Kesehatan,328000.0
2022-05-28,tadi pesen sambal bawang cabang tangerang di shopeefood,Konsumsi,93000.0
2021-10-07,beli dokter gigi cabut gigi,Kesehatan,23324.0
2024-04-02,checkout keset kaki handuk export,Transportasi,49999.0
2024-01-21,nyumbang uang kas kelas bendahara dan print skripsi berwarna jilid,Lain-lain,256000.0
2022-05-04,iuran service ac kosan gak dingin pas udah habis kosong,Tagihan,24368.0
2024-05-26,order sepatu lari pria,Belanja,780000.0
2023-02-25,isi pertamax turbo shell dan parkir motor liar,Transportasi,128000.0
2024-02-23,beli vention tws wireless bluetooth,Belanja,119000.0
2024-08-08,kacamata cat eye,Belanja,117000.0
2022-09-13,paket 2 cak udin deket kosan,Konsumsi,139000.0
2023-05-07,beli xiaomi power bank 10000,Transportasi,265410.0
2022-03-12,uang angpao imlek buat nabung saham,Pendapatan,4163.0
2024-02-05,sbn ritel obligasi negara investasi rutin tiap gajian,Investasi,376463.0
2023-04-04,patungan laundry kiloan express lagi bulan ini aman,Tagihan,10280.0
2019-12-28,order paket ayam 2 di mall,Konsumsi,17000.0
2023-12-25,checkout celemek masak dewasa,Investasi,9950.0
2024-02-04,hoodie erigo hitam di miniso,Belanja,362000.0
2023-03-28,bakar uang buat langganan disney+ hotstar buat malam minggu,Hiburan,83594.0
2023-11-16,"dapet promo murah, beli tiket mabar warnet vip",Hiburan,56983.0
2024-01-15,ketoprak telur dadar patungan berdua,Konsumsi,139000.0
2023-09-27,bayar tol dalam kota dan tambal ban tubeless,Transportasi,8508.0
2023-07-25,kasih kondangan temen sma mendadak butuh cepat,Lain-lain,114000.0
2024-02-11,cair uang bagi hasil bisnis temen dan uang angpao imlek,Pendapatan,2032.0
2024-04-17,jamu pegal linu sidomuncul buat jaga kondisi badan,Kesehatan,147000.0
2024-06-21,mrt jakarta hi eceran pinggir jalan,Transportasi,3697.0
2021-11-21,cicil akulaku cicilan hp dan paket data by.u 50gb,Tagihan,97862.0
2024-06-05,check-up cek darah lab prodia sakit perut gak karuan,Kesehatan,8763.0
2023-06-29,naik maxim bike dari kosan baru bangun,Transportasi,225000.0
2022-12-28,topup token listrik pln 100k,Tagihan,24006.0
2024-08-27,beli sarung tangan motor,Transportasi,18000.0
2023-08-23,belanja kaos polos oversize biar kece,Belanja,68000.0
2022-03-08,85 pair - pak min di kantin,Konsumsi,72000.0
2024-07-18,checkout celana pendek jeans,Belanja,309120.0
2023-01-08,beli payung saten kembang,Transportasi,31105.0
2023-11-27,kondangan temen sma relain aja,Lain-lain,270000.0
2023-10-25,vaksin dokter gigi cabut gigi dan panadol flu dan batuk,Kesehatan,450000.0
2021-12-24,bayar ganti oli motul dan ojol nyasar,Transportasi,12997.0
2023-07-02,beli tiket konser musik indie dan diamond ml promo,Hiburan,71876.0
2023-11-08,grosir jas hujan,Belanja,125000.0
2022-03-11,terong goreng,Konsumsi,50000.0
2023-04-29,terima joki tugas skripsi,Pendapatan,247000.0
2024-02-22,langganan spotify family plan dan vidio premier liga inggris,Hiburan,66577.0
2021-12-31,beli bensin mrt jakarta hi,Transportasi,22694.0
2024-07-16,sharkwin sandal slip on,Belanja,299000.0
2023-01-02,pesen nasi ayam di warung langganan,Konsumsi,64000.0
2021-01-23,"biar bersih wangi, patungan token kosan patungan",Tagihan,20000.0
2023-05-16,beli somethinc ceramic skin saviour,Belanja,169000.0
2022-12-09,topup portofolio saham tlkm telkom cicil tiap bulan disiplin,Investasi,467798.0
2023-11-20,nyumbang denda tilang polisi lalu lintas,Lain-lain,4547.0
2023-06-16,periksa jamu pegal linu sidomuncul mumpung biar fit terus,Kesehatan,166000.0
2024-03-16,emina lip cushion -,Belanja,56000.0
2024-12-15,hadiah lomba 17an lumayan buat makan,Pendapatan,478577.0
2021-04-26,beli saham bbca bank bca gaji nyisa sedikit,Investasi,318384.0
2023-03-24,order katakaki ikat pinggang pria,Transportasi,118880.0
2024-10-18,checkout [ atm 3026 ],Belanja,28000.0
2023-08-09,ongkos urus ganti rugi pecahin gelas,Lain-lain,62000.0
2023-06-20,beli [dapat 3 pcs],Belanja,35000.0
2023-08-19,"buat malam minggu, booking vidio premier liga inggris",Hiburan,59231.0
2023-12-24,checkout folding hanger 30,Belanja,16900.0
2022-08-01,beli bensin pertamax turbo shell dari kosan baru bangun,Transportasi,3155.0
2023-06-21,beli brasov lip serum with,Kesehatan,20600.0
2023-11-14,beli bensin kereta kai eksekutif,Transportasi,7043.0
2021-07-12,beli saham goto bluechip dan ethereum eth,Investasi,588778.0
2023-10-07,casing hp transparan anti crack di shopee mall,Belanja,622000.0
2024-12-20,vaksin vitamin c ipi botol kecil dan obat tetes mata insto,Kesehatan,68197.0
2024-11-15,beli kaca cermin 60x30cm,Belanja,87500.0
2024-01-31,order teratu beauty (spray),Belanja,35000.0
2023-08-08,sj door mat,Transportasi,48000.0
2021-05-03,ngelunasin kartu kredit bca everyday,Tagihan,36107.0
2023-02-04,"dari kosan baru bangun, naik travel baraya jakarta bandung",Transportasi,13473.0
2023-01-02,lampu rem belakang,Transportasi,204000.0
2024-10-24,tas smartphone case,Belanja,89000.0
2023-08-12,bayar paylater shopee kemarin,Tagihan,114000.0
2024-07-28,philips setrika listrik,Tagihan,325000.0
2023-09-22,order carbulator karburator assy yamaha,Belanja,148000.0
2023-05-10,beli kapur barus kamar mandi dan token kosan patungan,Tagihan,238000.0
2024-04-02,beli sensi duckbill xl,Investasi,130888.0
2024-04-25,konser musik indie kebutuhan batin,Hiburan,500000.0
2021-05-04,bayar vitamin c ipi botol kecil karena alhamdulillah sehat,Kesehatan,25168.0
2024-06-16,serok bawah saham bbca bank bca,Investasi,283263.0
2021-07-12,biaya token kosan patungan pas kos putri ketat,Tagihan,127420.0
2024-11-18,order gergaji besi + gagang,Belanja,29900.0
