tanggal,deskripsi_transaksi,kategori,nominal
2023-07-13,minyak kayu putih,Kesehatan,206000.0
2024-07-14,sj coat hanger anti,Belanja,65900.0
2023-05-27,cashback ovo,Pendapatan,930000.0
2024-09-25,order ikea flintan kursi kerja,Belanja,999000.0
2023-12-29,nyicil mwd9008 polos yellow,Belanja,27900.0
2022-06-29,grabfood baso aci,Konsumsi,44000.0
2024-06-16,pupuk kharisma npk zpt,Belanja,80000.0
2023-09-30,tiket lrt,Transportasi,250000.0
2023-12-27,checkout tas ransel laptop,Belanja,129500.0
2024-06-19,beli sabun mandi cair,Belanja,54500.0
2023-01-30,nyicil antarestar official topi,Belanja,50000.0
2023-11-20,beli tahu gimbal,Konsumsi,49000.0
2024-03-29,nyicil ciput ninja resleting /,Belanja,12490.0
2023-01-21,pintu,Investasi,981000.0
2024-10-22,checkout sarung bantal tidur sale,Belanja,19999.0
2023-12-31,pulsa telkomsel,Tagihan,805000.0
2023-04-27,nyicil 1 pak isi,Belanja,17000.0
2023-02-10,cuci mobil,Transportasi,69000.0
2024-04-25,beli gula merah asli gula,Belanja,15000.0
2023-11-03,grabfood fuyung hay,Konsumsi,38000.0
2023-11-21,checkout tiktok shop,Belanja,308000.0
2023-03-05,beli kembang api kawat ukuran,Belanja,6000.0
2023-08-16,habbatussauda,Kesehatan,202000.0
2024-05-15,nyicil roti tawar,Belanja,491000.0
2023-01-29,nyicil foomee ft128 mh01 earphone,Belanja,109000.0
2024-01-13,langganan viu,Hiburan,105000.0
2024-11-22,nyicil hmns perfume -,Belanja,323000.0
2023-11-15,ricebox kulit original,Konsumsi,31000.0
2023-12-06,karaoke,Hiburan,226000.0
2021-09-17,grabfood nasi pecel,Konsumsi,150000.0
2021-10-25,grabfood oolong brulee,Konsumsi,91000.0
2023-11-30,beli toys funism pokemon,Belanja,209000.0
2023-03-26,sewa kontrakan,Tempat Tinggal,720000.0
2023-12-14,voucher game,Hiburan,168000.0
2022-01-31,jajan ice kopi chocolate,Konsumsi,135000.0
2023-06-12,lemonilo goreng mie instant,Belanja,6300.0
2024-09-21,order kemeja pria basic,Belanja,95000.0
2024-03-15,tagihan pdam,Tagihan,994000.0
2024-03-04,byr wifi first media,Tagihan,312000.0
2023-12-25,beli sepatu sandal bustong mules,Belanja,255000.0
2024-06-29,yoli toys mainan anak,Belanja,24990.0
2019-10-25,fire chicken bite,Konsumsi,116000.0
2023-11-19,main biliar,Hiburan,242000.0
2020-09-09,grabfood 2 brown,Konsumsi,102000.0
2024-04-06,gelar waroeng,Konsumsi,146000.0
2023-04-26,order adaptor charger lenovo usb,Belanja,150000.0
2024-01-04,langganan chatgpt,Hiburan,487000.0
2023-07-27,gofood ayam spesial chickenpedia,Konsumsi,78000.0
2024-01-26,nyicil parfum sepatu / pewangi,Belanja,28300.0
2023-05-22,beli pembersih wajah,Belanja,432000.0
2023-01-26,patungan makan,Lain-lain,289000.0
2023-06-03,checkout rabbit habit water stain,Belanja,168000.0
2022-05-19,grabfood bebek paha,Konsumsi,124000.0
2024-04-11,nyicil wallts lorey brown,Belanja,96338.0
2024-03-02,patungan,Lain-lain,437000.0
2023-09-11,denda kos,Tempat Tinggal,174000.0
2023-05-26,order tali lanyard motif doodle,Belanja,17000.0
2020-12-25,pesen lumpia,Konsumsi,94000.0
2021-10-20,krispy burger,Konsumsi,83000.0
2023-04-05,cicilan paylater,Tagihan,43000.0
2023-11-25,voucher game,Hiburan,299000.0
2024-03-21,sarung walang emerald motif,Belanja,86000.0
2023-09-17,sedekah,Lain-lain,195000.0
2024-01-28,beli kanebo,Belanja,104000.0
2023-04-10,cuci cetak foto,Lain-lain,413000.0
2024-10-08,beli bibit/bahan bonsai beringin,Belanja,40000.0
2023-04-13,samsung original charger fast,Belanja,149000.0
2024-05-03,nonton bioskop,Hiburan,99000.0
2023-11-12,grabfood combo a,Konsumsi,140000.0
2023-08-21,order keset terry palmer handuk,Belanja,26999.0
2022-02-12,jajan nasi + ayam,Konsumsi,46000.0
2023-03-30,bimoli classic pouch,Belanja,56800.0
2020-02-14,jajan big dreamy (500ml,Konsumsi,140000.0
2023-12-19,order dunlopillo snoreless natural,Belanja,299000.0
2024-09-23,checkout raket badminton rs,Belanja,309000.0
2023-11-28,bensin vivo revvo 90,Transportasi,140000.0
2023-08-11,grabfood lotek kupat,Konsumsi,82000.0
2023-12-11,beli raketbadminton c secnd badminton,Belanja,144000.0
2023-10-25,biaya rumah sakit,Kesehatan,111000.0
2023-05-28,gofood dada/paha atas,Konsumsi,55000.0
2023-08-23,checkout 5] cod diskon,Belanja,17550.0
2023-11-13,jilid skripsi,Lain-lain,119000.0
2022-08-29,beli rice,Konsumsi,36000.0
2021-06-04,jajan ice lemon tea,Konsumsi,65000.0
2023-09-27,beli paket handle roses,Belanja,414000.0
2023-05-28,iuran rt,Tagihan,227000.0
2023-02-19,voucher game,Hiburan,57000.0
2023-05-06,admin bni,Lain-lain,69000.0
2023-08-03,pak ogah,Lain-lain,267000.0
2023-02-19,kaca tebal 12mm 30x40cm,Belanja,190000.0
2023-04-10,jete ce2 tws headset,Belanja,100537.0
2023-10-18,topup ovo,Lain-lain,111000.0
2023-11-29,checkout dove serum body,Belanja,124100.0
2024-01-29,ethereum,Investasi,747000.0
2023-03-21,checkout meja lipat laptop,Belanja,36000.0
2023-02-18,ojol ke stasiun mrt,Transportasi,198000.0
2024-03-03,habbatussauda,Kesehatan,292000.0
2023-07-11,checkout jb - coach jacket,Belanja,159000.0
2023-05-20,pesen jamur goreng,Konsumsi,35000.0
2023-04-01,beli benro tripod kamera bk15,Belanja,350000.0
2020-05-17,pesen regular pan,Konsumsi,46000.0
2023-02-05,beli mokun hiasan dinding poster,Belanja,35900.0
2023-06-03,tiket busway,Transportasi,100000.0
2023-06-24,makan bebek kaleyo,Konsumsi,121000.0
2024-02-10,grabfood seblak,Konsumsi,215000.0
2023-10-05,iuran keamanan,Tagihan,495000.0
2024-04-01,nyicil [azalea] deluxe sapu,Belanja,95000.0
2024-05-17,masker 3200 set half,Belanja,55000.0
2021-12-14,grabfood sate daging 10,Konsumsi,148000.0
2023-12-17,tol cipularang,Transportasi,50000.0
2024-04-30,tambal ban,Transportasi,177000.0
2023-09-05,iuran rt,Tagihan,362000.0
2023-03-02,beli tas wanita kl 471/taslokal/taslucu/handbag,Belanja,29000.0
2023-11-11,photobox,Hiburan,461000.0
2023-05-06,biaya bi fast,Lain-lain,489000.0
2023-05-22,iuran rt,Tagihan,867000.0
2024-09-08,checkout kipas angin regency,Belanja,161710.0
2023-11-03,baterai,Belanja,773000.0
2024-06-02,checkout bantal dan guling,Belanja,49999.0
2023-11-01,tol cipularang,Transportasi,21000.0
2024-04-26,saham asii,Investasi,113000.0
2023-11-30,nyicil [flash sale] merries,Belanja,248625.0
2022-09-26,grabfood jus siberi (30,Konsumsi,133000.0
2023-12-13,order suu balm facial moisturizer,Belanja,462800.0
2024-02-03,main bowling,Hiburan,177000.0
2022-08-21,jajan mie iblis,Konsumsi,140000.0
2023-10-02,antalya abaya exclusive abaya,Belanja,350000.0
2024-06-24,beli viva milk cleanser,Belanja,8500.0
2023-06-18,nyicil vaseline body lotion -,Belanja,79000.0
2021-04-17,10 pcs tahu,Konsumsi,150000.0
2023-02-27,nyicil envio - dear,Belanja,31000.0
2019-12-18,pesen seblak sisnet,Konsumsi,38000.0
2023-02-13,beli eggel steel buds tws,Belanja,231500.0
2021-08-20,pesen pizza merah,Konsumsi,44000.0
2023-10-13,neighborwood bandana for pets,Belanja,39000.0
2023-11-18,gofood nasii tongkol balado,Konsumsi,103000.0
2023-12-31,order paloma plp 7227,Belanja,546000.0
2023-01-06,nyicil erigo hoodie pullover aveline,Belanja,150000.0
2019-09-11,gofood cimol pedas,Konsumsi,49000.0
2023-11-05,cashback gopay,Pendapatan,273000.0
2024-04-20,cuci cetak foto,Lain-lain,9000.0
2023-07-18,jilid skripsi,Lain-lain,445000.0
2023-01-26,grabfood mcd,Konsumsi,173000.0
2023-01-05,makan warkop,Konsumsi,72000.0
2021-10-09,grabfood rice,Konsumsi,81000.0
2024-04-15,topup gopay,Lain-lain,205000.0
2023-10-16,beli miyako kipas angin berdiri/stand,Belanja,260000.0
2023-08-22,grabfood burger king,Konsumsi,141000.0
2023-11-26,cuci mobil,Transportasi,98000.0
2024-04-09,promo robot headset earphone,Belanja,28000.0
2022-10-02,jajan brownies pink marble,Konsumsi,127000.0
2024-06-24,nyicil kunci set handle aluminium,Belanja,158270.0
2021-04-14,grabfood mie julid,Konsumsi,28000.0
2023-01-21,lozta sepatu selop,Belanja,60000.0
2024-02-23,gofood hokben,Konsumsi,16000.0
2023-11-26,order biore body foam,Belanja,128000.0
2019-12-12,beli chicken strips,Konsumsi,95000.0
2023-11-24,beli vaseline aloe soothe 400ml,Belanja,43800.0
2023-05-28,termometer,Kesehatan,226000.0
2023-07-11,beli original 3,Konsumsi,80000.0
2020-01-27,premium x-large,Konsumsi,47000.0
2024-05-14,servis motor,Transportasi,222000.0
2024-12-26,windi - sandal heels,Belanja,46960.0
2019-10-02,pesen rice box beef,Konsumsi,73000.0
2023-12-31,checkout naisha official / ciput,Belanja,25000.0
2024-05-29,nyicil tung tung sahur,Belanja,48000.0
2023-11-21,order kylafood seblak rempah,Belanja,10784.0
2023-09-27,langganan youtube premium,Hiburan,253000.0
2023-07-21,nyicil 25 pcs gantungan,Belanja,65996.0
2023-05-05,sushi murame platter,Konsumsi,37000.0
2023-06-11,ipl apartemen,Tempat Tinggal,892000.0
2024-01-28,iuran rt,Tagihan,746000.0
2024-03-29,checkout pasir lukis tabur kemasan,Belanja,29000.0
2023-05-31,order jld mesin bor,Belanja,290000.0
2023-05-07,byr wifi smartfren,Tagihan,511000.0
2024-03-09,order hijaberlin - ciput,Belanja,64600.0
2023-12-21,order balsem cap tawon 18gr,Belanja,20000.0
2023-11-18,cicilan paylater,Tagihan,252000.0
2023-07-18,nyicil celemek apron pvc sponge,Belanja,43000.0
2023-08-16,gramaxone 1 liter,Belanja,150000.0
2021-08-11,jajan b1g1 cerita roti,Konsumsi,28000.0
2023-02-08,konser musik,Hiburan,166000.0
2023-08-09,ongkir j&t,Lain-lain,426000.0
2023-07-28,karaoke,Hiburan,181000.0
2023-06-27,vitamin c,Kesehatan,290000.0
2023-10-17,grabfood nasi garang asem,Konsumsi,91000.0
2023-08-14,checkout bingkai foto 8r 20x25,Belanja,18500.0
2024-04-13,beli raket,Kesehatan,417000.0
2023-12-04,konser musik,Hiburan,424000.0
2023-05-25,beli kabel charger,Belanja,838000.0
2024-02-11,tagihan pdam,Tagihan,946000.0
2023-03-16,nyicil basreng bu tjitro 1925,Belanja,30000.0
2024-01-22,sewa minisoccer,Kesehatan,252000.0
2019-11-24,gofood pakde a,Konsumsi,82000.0
2023-03-21,nyicil kabel data turbo,Belanja,27900.0
2023-07-04,checkout buku tulis spiral /,Belanja,29500.0
2023-11-20,badminton,Kesehatan,300000.0
2023-11-18,pulsa indosat,Tagihan,94000.0
2021-05-30,grabfood simple set,Konsumsi,90000.0
2024-07-09,checkout hsf eyewear roselle |,Belanja,783902.0
2022-06-11,pesen nasi goreng hongkong,Konsumsi,91000.0
2022-06-25,lele goreng,Konsumsi,38000.0
2024-02-26,beli diario - ciput,Belanja,29900.0
2023-06-17,badminton,Kesehatan,59000.0
2023-10-30,beli ayam geprek,Konsumsi,34000.0
2023-12-23,nyicil aus beef slice,Belanja,149900.0
2022-05-10,beli nasi gudeg krecek,Konsumsi,49000.0
2022-05-17,pesen paket nasi l,Konsumsi,126000.0
2023-12-23,bli es teler,Konsumsi,68000.0
2024-03-13,konser musik,Hiburan,481000.0
2023-07-07,nyicil balok kayu jati,Belanja,400000.0
2023-08-09,order kremlin celana jeans pure,Belanja,299900.0
2022-10-08,beli jpops 2 dzn,Konsumsi,108000.0
2024-01-13,nyicil tanaman hias pohon bonsai,Belanja,19500.0
2024-03-05,ojol ke tempat nongkrong,Transportasi,29000.0
2023-10-27,nyicil mentega,Belanja,280000.0
2023-07-04,cuci cetak foto,Lain-lain,333000.0
2024-06-06,makeup wardah exclusive matte,Belanja,62523.0
2021-12-22,gofood indomie goreng telur,Konsumsi,66000.0
2024-01-20,nonton bioskop,Hiburan,140000.0
2023-01-31,beli ikea pilspinnare bantal tidur,Belanja,399000.0
2024-03-13,order karpet kids edukasi,Belanja,140000.0
2023-07-25,sekai ov 100,Belanja,289000.0
2024-07-31,lip care colour+care,Belanja,39975.0
2023-03-24,beli restu anggraini - turkish,Belanja,54000.0
2022-05-10,beli beef sambal,Konsumsi,41000.0
2024-08-22,nyicil grey jack kacamata,Belanja,459000.0
2021-08-25,gofood nila goreng,Konsumsi,88000.0
2023-04-09,nyicil dinotoys intex 59221,Belanja,36889.0
2023-11-21,jajan sate kambing bumbu,Konsumsi,110000.0
2023-01-11,checkout dove deeply nourishing,Belanja,70350.0
2023-07-23,nasi padang,Konsumsi,181000.0
2023-06-27,biaya transfer beda bank,Lain-lain,203000.0
2024-11-24,checkout pupuk npk mutiara grower,Belanja,10671.0
2023-06-28,grabfood berry bean,Konsumsi,79000.0
2021-02-15,red velvet,Konsumsi,126000.0
2024-08-15,order kara minyak goreng,Belanja,60000.0
2023-09-08,manicure set lengkap,Belanja,35510.0
2024-02-10,nyicil keramik lantai 40x40 roman,Belanja,138000.0
2019-10-07,jajan lotek,Konsumsi,102000.0
2024-04-15,tebus resep,Kesehatan,71000.0
2024-12-19,nyicil poocha premium pasir kucing/anjing,Belanja,27000.0
2024-03-24,lego 11007 -,Belanja,163000.0
2024-10-16,nyicil ugreen powerbank magsafe wireless,Belanja,429000.0
2023-11-17,gofood nasi perkedel kentang,Konsumsi,81000.0
2020-08-10,pesen panas spesial spicy,Konsumsi,105000.0
2023-01-18,cicilan paylater,Tagihan,595000.0
2023-10-20,belanja di kkv,Belanja,901000.0
2023-07-29,bli pembersih kaca,Belanja,196000.0
2024-03-09,order 【bpom】bioaqua lip serum moisturizing,Belanja,23399.0
2023-06-12,ava air dry clay,Belanja,25000.0
2024-03-03,beli kara minyak goreng,Belanja,95060.0
2024-08-02,biaya rumah sakit,Kesehatan,268000.0
2023-02-13,goride ke stasiun krl,Transportasi,33000.0
2023-07-14,main biliar,Hiburan,82000.0
2023-10-31,checkout sandal kulit pria saman,Belanja,125000.0
2024-05-16,nyicil topi yonex leisure cap,Belanja,219000.0
2023-11-24,beli nasi ayam,Konsumsi,76000.0
2023-02-25,bitcoin,Investasi,423000.0
2024-01-20,zink,Kesehatan,437000.0
2024-07-10,philips hd1172 philips setrika,Belanja,341000.0
2024-12-17,beli diskon!!! lea dress,Belanja,50000.0
2023-10-19,jajan ayam bakar sambal,Konsumsi,19000.0
2023-10-01,order diskon anugrah tehnika safety,Belanja,41160.0
2024-01-11,checkout sensodyne toothpaste cavity,Belanja,34000.0
2023-02-09,iuran rt,Tagihan,795000.0
2022-02-14,jajan sei sapi,Konsumsi,83000.0
2023-02-14,patungan makan,Lain-lain,476000.0
2024-06-05,order peci bukittinggi songkok,Belanja,220000.0
2023-03-16,beli smart garden - garden68,Belanja,49000.0
2023-05-01,thr,Pendapatan,608000.0
2023-10-23,beli xi xiu lip,Belanja,22000.0
2023-04-20,biaya bi fast,Lain-lain,421000.0
2024-04-27,badminton,Kesehatan,151000.0
2023-11-25,nyicil fortklass peter kemeja,Belanja,51218.0
2023-01-07,nyicil kia wt 25x40 metro,Belanja,73100.0
2023-08-22,beli sancraft - totebag sunmori,Belanja,299000.0
2021-08-17,mozarella stick,Konsumsi,126000.0
2024-02-12,koper president tipe 5322,Belanja,889000.0
2024-01-12,isi e-money,Transportasi,121000.0
2024-01-05,nyicil kanebo,Belanja,23000.0
2024-12-21,bagus micromate quick sweeper,Belanja,182400.0
2023-11-12,pesen paket ayam,Konsumsi,128000.0
2019-10-05,beli paket geprek bensu,Konsumsi,54000.0
2023-09-27,langganan chatgpt,Hiburan,379000.0
2024-02-05,iuran rt,Tagihan,327000.0
2023-09-13,google one,Tagihan,711000.0
2024-08-14,handuk hotel putih,Belanja,112500.0
2023-08-20,licheers lc-256 wireless,Belanja,190000.0
2023-11-19,uang kos,Tempat Tinggal,824000.0
2024-01-30,tiket lrt,Transportasi,56000.0
2023-04-17,tombol saklar sein,Belanja,14900.0
2022-11-15,jajan nasi kuning ayam,Konsumsi,57000.0
2024-09-03,beli sandal high heels,Belanja,69000.0
2023-04-10,checkout indomaret,Belanja,19000.0
2021-06-30,jajan seblak original mewah,Konsumsi,72000.0
2023-10-01,beli baseus cafule series kabel,Belanja,45000.0
2023-06-22,cicilan paylater,Tagihan,272000.0
2020-02-10,jajan usus goreng kemasan,Konsumsi,93000.0
2023-03-04,isi e-money,Transportasi,111000.0
2023-11-12,nyicil meja lipat lesehan,Belanja,161700.0
2023-10-14,checkout original formula sikat,Belanja,3989.0
2024-01-20,beli apple 20w usb-c,Belanja,263200.0
2024-02-18,kasur busa murah,Belanja,170000.0
2022-12-17,jajan matcha latte,Konsumsi,51000.0
2021-02-06,beli rempelo ati,Konsumsi,82000.0
2023-04-03,payung model terbaru,Belanja,54648.0
2024-06-21,jedai declip original jepit,Belanja,34999.0
2023-07-30,checkout sorban pria terbaru,Belanja,47000.0
2023-08-25,tol jakarta,Transportasi,65000.0
2023-10-07,uang kos,Tempat Tinggal,322000.0
2020-10-10,jajan super seven or,Konsumsi,59000.0
2023-11-05,checkout meja belajar 150,Belanja,569000.0
2023-10-17,tarik tunai,Lain-lain,408000.0
2024-06-30,beli erhair hairgrow protection,Belanja,239900.0
2023-01-06,cashback gopay,Pendapatan,161000.0
2024-02-18,order promo kaos pria,Belanja,75000.0
2024-02-09,nyicil kemeja flanel unisex blueberry,Belanja,90000.0
2024-04-05,nyicil kaset pita metallica,Belanja,150000.0
2019-10-11,jajan rendang sapi,Konsumsi,77000.0
2023-07-16,tagihan pdam,Tagihan,294000.0
2022-02-03,pesen nasi,Konsumsi,133000.0
2023-04-28,konsul halodoc,Kesehatan,368000.0
2024-04-03,order buff original ecostretch new,Belanja,420000.0
2022-01-06,jajan nasi uduk,Konsumsi,62000.0
2023-10-07,ongkir grabexpress,Lain-lain,431000.0
2024-08-21,checkout viva sunscreen foundation -,Belanja,10752.0
2024-05-20,checkout cosmos blender plastik 3in1,Belanja,390640.0
2021-08-22,jajan es rujak nusantara,Konsumsi,30000.0
2023-08-17,order locknlock balance grip tumbler,Belanja,360000.0
2024-03-20,beli masterspace rak sepatu 3,Belanja,679000.0
2024-12-04,nyicil jeruk lemon cina /,Belanja,17000.0
2023-06-09,byr wifi iconnet,Tagihan,271000.0
2024-05-30,beras pandan wangi 10/20/25,Belanja,96356.0
2023-12-21,paket pelajar racikan,Belanja,386432.0
2023-07-30,byr wifi tri,Tagihan,431000.0
2023-11-06,beli sajadah kepala motif,Belanja,19850.0
2022-06-25,grabfood paket dada,Konsumsi,57000.0
2024-03-15,order cosmos 12 dar –,Belanja,247000.0
2023-07-29,topup genshin,Hiburan,73000.0
2024-01-10,checkout ikea hugad batang,Belanja,149000.0
2024-05-21,beli blouse batik wanita tanpa,Belanja,160300.0
2023-08-24,tiket busway,Transportasi,93000.0
2020-12-30,beli bento special 1,Konsumsi,126000.0
2021-08-03,beli nasi ayam,Konsumsi,143000.0
2023-01-27,beli softex daun sirih,Belanja,27600.0
2023-04-11,cuci mobil,Transportasi,175000.0
2023-07-24,tiket krl,Transportasi,226000.0
2022-10-11,pesen original ricebox,Konsumsi,33000.0
2023-04-19,nyicil kemeja batik pria,Belanja,39900.0
2023-04-19,nonton bioskop,Hiburan,481000.0
2024-01-02,beli pupuk russell cote,Belanja,55000.0
2019-11-09,grabfood mie goreng,Konsumsi,27000.0
2023-05-21,voucher game,Hiburan,68000.0
2023-11-24,beli kap lampu tl tki,Belanja,190000.0
2024-02-15,gofood chatime,Konsumsi,178000.0
2024-07-11,order furniture polish primo furni,Belanja,40000.0
2021-06-17,pesen colonel rice fest,Konsumsi,132000.0
2023-06-23,nyicil cermin led bulat dinding,Belanja,96645.0
2024-04-13,grabfood soto lamongan,Konsumsi,138000.0
2023-10-05,sarung bantal dan sarung,Belanja,80000.0
2023-08-14,uang menang lomba,Pendapatan,923000.0
2023-09-26,grabfood warteg,Konsumsi,26000.0
2024-04-09,ongkir anteraja,Lain-lain,429000.0
2023-01-17,jajan bakso komplit,Konsumsi,16000.0
2024-12-03,order omorfia lip creamy tint,Belanja,85000.0
2023-02-14,beli casing hp viv* y27,Belanja,15000.0
2023-01-22,checkout record aurora sepatu sekolah,Belanja,250000.0
2024-03-24,order alsyahra exclusive farasha abaya,Belanja,250000.0
2023-09-08,makan domino's,Konsumsi,131000.0
2023-09-08,beli simon led paket isi,Belanja,63000.0
2024-02-22,topup steam,Hiburan,168000.0
2023-11-20,gudeg tahu,Konsumsi,118000.0
2023-11-02,kondangan,Lain-lain,395000.0
2024-02-19,main biliar,Hiburan,247000.0
2024-09-14,nyicil buku tulis sidu,Belanja,32500.0
2023-09-26,gofood sate goreng,Konsumsi,75000.0
2024-04-10,google one,Tagihan,985000.0
2023-03-29,nyicil sabun mandi,Belanja,357000.0
2022-07-10,jajan lele bakar bumbu,Konsumsi,116000.0
2023-10-20,order [ halal ],Belanja,39500.0
2024-05-11,tyeso botol minum,Belanja,135000.0
2023-08-07,google one,Tagihan,457000.0
2024-01-18,tambal ban,Transportasi,135000.0
2023-01-01,gofood panas special spicy,Konsumsi,42000.0
2023-02-25,beli kaca cermin gantung,Belanja,200000.0
2022-12-03,beli choco marshmallow,Konsumsi,109000.0
2023-06-21,checkout lemari 2 pintu,Belanja,807240.0
2023-01-24,order kaos polos dri-fit,Belanja,35000.0
2023-05-16,cicilan motor,Tagihan,280000.0
2024-06-11,checkout celana panjang jeans stretch,Belanja,208500.0
2023-05-07,ganti rugi,Lain-lain,126000.0
2023-03-01,nyicil [fyc] nuface magic color,Belanja,35500.0
2019-10-08,nasi bungkus,Konsumsi,40000.0
2023-04-29,nyicil pengki dan sapu,Belanja,299000.0
2023-02-18,iuran rt,Tagihan,158000.0
2024-12-07,nyicil balsem cap tawon 18,Belanja,21500.0
2022-08-27,pesen bakso,Konsumsi,15000.0
2023-07-22,order poster anime one,Belanja,45000.0
2024-08-21,clovertec setrika uap,Belanja,580000.0
2023-07-20,token listrik,Tagihan,664000.0
2023-08-30,order bonsai seribu bintang,Belanja,150000.0
2023-06-25,parkir perpus,Transportasi,33000.0
2024-04-21,nyicil otoproject panel ac,Belanja,261625.0
2024-01-12,ong houseware - mug,Belanja,359000.0
2023-01-05,jilid skripsi,Lain-lain,290000.0
2023-04-21,bayar wifi mnc play,Tagihan,859000.0
2023-04-16,checkout gandasil b 100gr,Belanja,14300.0
2023-08-28,parkir liar,Lain-lain,41000.0
2023-05-20,ongkir sicepat,Lain-lain,327000.0
2023-07-31,checkout orthobed kasur kesehatan,Belanja,968000.0
2024-08-03,beli breakside polo cap vault,Belanja,198000.0
2023-07-11,paket data indihome,Tagihan,512000.0
2023-12-03,voucher game,Hiburan,422000.0
2023-10-15,beli oyong bandung(1kg),Belanja,12000.0
2023-02-17,grabfood nasi +,Konsumsi,17000.0
2020-10-18,jajan babi kecap,Konsumsi,74000.0
2023-09-21,main bowling,Hiburan,134000.0
2022-12-20,kentang lokal,Konsumsi,132000.0
2024-02-11,iuran rt,Tagihan,366000.0
2024-03-07,bayar wifi mnc play,Tagihan,992000.0
2020-02-16,grabfood ice latte,Konsumsi,68000.0
2023-07-22,cicilan motor,Tagihan,454000.0
2023-10-08,nyicil tahu coklat,Belanja,1000.0
2023-10-21,beli sandal pria tragen,Belanja,159000.0
2022-11-15,beli panas 2,Konsumsi,22000.0
2023-12-10,denda perpus,Lain-lain,134000.0
2024-08-11,order kripik usus ayam /,Belanja,34999.0
2024-05-02,konsul halodoc,Kesehatan,420000.0
2021-12-03,gofood nasi ayam,Konsumsi,150000.0
2022-07-23,beli nasi pecel,Konsumsi,76000.0
2024-01-29,nyicil tresnojoyo balsem telon,Belanja,11955.0
2023-11-14,nyicil thai farmer beras,Belanja,198500.0
2023-04-08,gado-gado,Konsumsi,100000.0
2023-01-26,tongseng,Konsumsi,20000.0
2023-12-13,order fza tas ransel distro,Belanja,73953.0
2024-10-02,sedekah masjid,Lain-lain,351000.0
2023-01-11,pembersih wajah,Belanja,437000.0
2023-08-29,kapas,Kesehatan,133000.0
2023-06-02,nyicil artch streetcat - topi,Belanja,99000.0
2023-02-18,beli sayur labu siam acar,Belanja,10008.0
2023-03-24,pesen mie gacoan lv,Konsumsi,143000.0
2024-03-10,beli tas ransel sekolah,Belanja,130000.0
2022-10-10,pesen mie setan,Konsumsi,111000.0
2024-04-25,order lego star wars rebels,Belanja,225000.0
2023-08-14,nasi +,Konsumsi,113000.0
2024-05-15,beli nivea deodorant spray,Belanja,46990.0
2023-09-29,nyicil celana dan rok,Belanja,111360.0
2023-10-16,iuran sampah,Tagihan,400000.0
2023-10-21,paket data xl,Tagihan,485000.0
2019-11-23,beli sego garwo campur,Konsumsi,114000.0
2023-02-28,checkout darlie all shiny white,Belanja,22500.0
2023-07-25,checkout top d'we | tanaman,Belanja,55300.0
2024-05-01,beli sades ryunix fo-104,Belanja,439000.0
2022-05-26,grabfood nasi balap,Konsumsi,136000.0
2023-05-29,order bintang rasio megapro gl,Belanja,35000.0
2023-09-27,order [6 pcs ]mainan per,Belanja,10500.0
2024-08-10,cabletime kabel data,Belanja,22000.0
2022-05-11,gofood sehat 3,Konsumsi,120000.0
2023-09-28,ipl apartemen,Tempat Tinggal,228000.0
2022-03-17,pesen nasi perkedel,Konsumsi,105000.0
2023-02-15,karaoke,Hiburan,164000.0
2023-08-12,jepit rambut korea,Belanja,9500.0
2024-11-04,bli baterai,Belanja,492000.0
2022-03-06,grabfood paket tuna,Konsumsi,42000.0
2022-10-11,nasi gudeg krecek,Konsumsi,123000.0
2022-02-23,beli topokki original,Konsumsi,78000.0
2023-05-08,nyicil face wash,Belanja,970000.0
2023-01-31,checkout dhaulagiri baselayer t-shirt,Belanja,179000.0
2023-10-01,fantech studio pro,Belanja,615000.0
2023-09-22,order smartwatch xiaomi smart,Belanja,339000.0
2023-08-11,checkout sister's - kemeja katun,Belanja,387000.0
2024-03-04,ojol ke alfamart,Transportasi,189000.0
2024-04-20,desk fan kipas,Belanja,300000.0
2020-01-28,jajan telor dadar/ceplok,Konsumsi,115000.0
2023-07-05,nongkrong di pizza hut,Konsumsi,93000.0
2023-07-07,bli helm,Belanja,578000.0
2022-01-24,gofood nasi goreng,Konsumsi,105000.0
2023-01-13,checkout promo diskon besar cuci,Belanja,20000.0
2021-10-01,hemat seru -,Konsumsi,60000.0
2023-02-13,grabfood pizza hut,Konsumsi,221000.0
2023-07-09,checkout apron celemek kanvas,Belanja,105000.0
2022-01-29,grabfood ayam spicy jatinangor,Konsumsi,132000.0
2023-01-09,order boneka teddy bear,Belanja,595000.0
2023-11-16,jajan magelangan mie,Konsumsi,95000.0
2024-05-21,gelas kaca citinova havana,Belanja,61933.0
2023-12-24,token listrik,Tagihan,276000.0
2023-10-11,bli basreng,Konsumsi,205000.0
2024-12-06,beli roda pagar besi,Belanja,85000.0
2023-01-13,nyicil sunco minyak goreng pouch,Belanja,51500.0
2023-03-03,simple set,Konsumsi,53000.0
2022-04-28,beli hamburg curry,Konsumsi,117000.0
2023-03-21,roti tawar,Belanja,461000.0
2023-11-13,checkout produk viral original,Belanja,46300.0
2020-01-31,beli es soerum,Konsumsi,77000.0
2023-05-09,google one,Tagihan,307000.0
2023-12-26,sony wh-ch520 wireless bluetooth,Belanja,582000.0
2024-09-20,checkout raket badminton kansa,Belanja,235000.0
2023-01-28,patungan,Lain-lain,305000.0
